timestamp_ms,label,ax,ay,az,gx,gy,gz
871523,WALKING,-1.341919,-0.144287,-0.019409,162.353500,55.480953,23.986814
871543,WALKING,-1.281616,-0.081665,0.142944,149.658203,50.537106,11.108397
871563,WALKING,-1.140747,-0.080688,0.197632,142.089844,34.912109,-0.061035
871583,WALKING,-1.014893,-0.080566,0.123901,141.113281,21.118162,-5.249023
871603,WALKING,-0.913696,-0.020508,0.004150,140.808105,20.324705,-12.084960
871623,WALKING,-0.847168,-0.047485,-0.043213,142.089844,23.925779,-17.761230
871643,WALKING,-0.824463,-0.110107,-0.058838,145.568848,25.146482,-19.409180
871663,WALKING,-0.836670,-0.150635,-0.032104,147.827148,24.047850,-21.667479
871683,WALKING,-0.861816,-0.194580,-0.028442,144.470215,27.343748,-28.015135
871703,WALKING,-0.915039,-0.252930,-0.022217,135.986328,34.057617,-33.020020
871723,WALKING,-0.959473,-0.286255,-0.014648,121.032707,40.222164,-31.188963
871743,WALKING,-0.975098,-0.252686,0.005615,105.468742,47.241207,-28.503416
871763,WALKING,-0.988647,-0.218994,0.000610,94.604485,55.358883,-26.428221
871783,WALKING,-0.979004,-0.194702,-0.023437,94.360344,60.607906,-23.986814
871803,WALKING,-0.956421,-0.188232,-0.024292,101.562492,61.767574,-23.437498
871823,WALKING,-0.956177,-0.211548,-0.007813,104.431145,62.377926,-24.780272
871843,WALKING,-0.937012,-0.244141,-0.020996,103.759758,60.974117,-23.681639
871863,WALKING,-0.881226,-0.258789,-0.025391,112.915031,52.062984,-18.676758
871883,WALKING,-0.811035,-0.218506,0.011963,130.798340,40.283199,-15.380858
871903,WALKING,-0.802856,-0.196655,0.007813,146.118164,25.939939,-14.587401
871923,WALKING,-0.798462,-0.189087,-0.006958,158.203125,15.502929,-15.197753
871943,WALKING,-0.796875,-0.215698,-0.028931,161.621078,11.779784,-17.089844
871963,WALKING,-0.813232,-0.254395,-0.007935,155.822754,8.666992,-20.446775
871983,WALKING,-0.851196,-0.271362,0.063843,148.559570,5.126953,-26.245115
872003,WALKING,-0.895264,-0.272583,0.120483,145.812988,1.953125,-29.968260
872023,WALKING,-0.915283,-0.261353,0.167847,150.695801,3.723144,-29.357908
872043,WALKING,-1.029785,-0.238525,0.226196,155.883789,6.958007,-24.291990
872063,WALKING,-1.372070,-0.380859,0.193481,154.968262,2.807617,3.479004
872083,WALKING,-1.296143,-0.314941,-0.257568,144.836426,-34.667969,33.386230
872103,WALKING,-1.099121,0.006470,-0.101685,129.211426,-21.484373,10.070800
872123,WALKING,-1.024536,-0.021118,0.004395,96.435539,6.225585,-13.305663
872143,WALKING,-1.002075,-0.086548,-0.050293,95.520012,-19.226074,-14.404296
872163,WALKING,-0.935791,-0.058594,-0.131836,85.754387,-37.536621,-10.986327
872183,WALKING,-0.887085,-0.101196,-0.261230,72.448730,-26.977537,-10.620116
872203,WALKING,-0.882202,-0.138916,-0.329102,71.105957,-18.005371,-8.850098
872223,WALKING,-0.904663,-0.113403,-0.307617,84.167473,-22.888182,-8.789063
872243,WALKING,-0.956787,-0.149902,-0.297485,96.862785,-31.005857,-9.765625
872263,WALKING,-0.960571,-0.181396,-0.261597,100.830070,-32.348633,-6.896972
872283,WALKING,-0.937012,-0.173340,-0.213745,102.233879,-26.489256,-4.943848
872303,WALKING,-0.916626,-0.140869,-0.164673,97.412102,-20.202635,-6.042480
872323,WALKING,-0.915649,-0.127319,-0.160034,92.468254,-18.737793,-7.568359
872343,WALKING,-0.911255,-0.129150,-0.199341,94.238274,-19.714355,-7.324218
872363,WALKING,-0.922119,-0.164673,-0.265137,99.243156,-18.371582,-5.676269
872383,WALKING,-0.943848,-0.209595,-0.281372,103.698723,-18.798828,-2.807617
872403,WALKING,-0.948242,-0.231079,-0.221558,106.323235,-21.301268,-1.586914
872423,WALKING,-0.943237,-0.242798,-0.181763,95.642082,-19.042969,-2.746582
872443,WALKING,-0.936157,-0.229858,-0.200317,78.002930,-13.549804,-3.784179
872463,WALKING,-0.937500,-0.192017,-0.222534,65.551758,-8.728027,-4.577637
872483,WALKING,-0.952637,-0.180786,-0.195068,57.617184,-5.798339,-7.202148
872503,WALKING,-0.968018,-0.205566,-0.195923,52.795406,-3.967285,-9.704590
872523,WALKING,-0.958618,-0.214355,-0.228271,46.447750,-1.342773,-10.437011
872543,WALKING,-0.931396,-0.203247,-0.221558,36.987305,0.549316,-11.474608
872563,WALKING,-0.933228,-0.227783,-0.187378,29.357908,-0.244141,-12.512206
872583,WALKING,-0.968994,-0.264771,-0.162476,22.094725,0.061035,-10.009766
872603,WALKING,-1.042969,-0.272461,-0.150146,20.263670,1.708984,-2.685547
872623,WALKING,-1.105469,-0.277344,-0.145264,23.742674,5.065917,6.103515
872643,WALKING,-1.167847,-0.300415,-0.119385,30.151365,11.840819,13.122558
872663,WALKING,-1.252808,-0.304810,-0.163574,29.968260,24.291990,22.644041
872683,WALKING,-1.326416,-0.212036,-0.174194,14.404296,36.315918,35.278320
872703,WALKING,-1.270874,-0.206299,-0.157837,-2.136230,52.429195,43.029781
872723,WALKING,-1.137085,-0.290283,-0.084595,-14.770507,75.683594,49.133297
872743,WALKING,-1.030029,-0.200317,0.027100,-31.555174,94.177238,66.833496
872763,WALKING,-0.983032,0.082153,0.094238,-34.912109,97.778313,83.190910
872783,WALKING,-1.053711,0.213257,0.004395,-27.221678,87.646477,83.557121
872803,WALKING,-1.226318,0.165527,-0.100586,-7.324218,72.265625,77.636719
872823,WALKING,-1.363525,-0.021729,-0.144287,3.479004,61.401363,68.725586
872843,WALKING,-1.378418,-0.296021,-0.008301,23.620604,57.922359,69.519043
872863,WALKING,-1.157349,-0.289429,0.115845,37.841797,54.626461,91.674797
872883,WALKING,-0.921753,-0.175903,0.097046,12.634276,53.588863,105.407707
872903,WALKING,-0.761353,-0.128418,0.079346,-13.916015,49.682613,100.036613
872923,WALKING,-0.654297,-0.122559,0.086426,-16.601562,45.288082,87.219231
872943,WALKING,-0.619263,-0.133179,0.064941,-14.831542,46.813961,74.279785
872963,WALKING,-0.630737,-0.156860,0.025635,-20.202635,58.837887,65.246582
872983,WALKING,-0.629517,-0.145264,0.055420,-22.705076,62.438961,55.419918
873003,WALKING,-0.699097,-0.188965,0.195801,-19.104004,48.889156,41.992184
873023,WALKING,-0.733154,-0.196411,0.225586,-30.822752,36.254883,34.545898
873043,WALKING,-0.711548,-0.181152,0.186646,-43.823238,26.306150,27.282713
873063,WALKING,-0.681396,-0.248901,0.193359,-44.128414,14.038085,16.967773
873083,WALKING,-0.663574,-0.386230,0.250244,-38.269043,6.713867,6.408691
873103,WALKING,-0.682617,-0.548340,0.302856,-35.034180,5.249023,0.488281
873123,WALKING,-0.729004,-0.652954,0.337280,-18.310547,-2.014160,0.793457
873143,WALKING,-0.796265,-0.644531,0.266235,18.859863,-27.404783,5.187988
873163,WALKING,-0.904297,-0.552490,0.212524,31.738279,-45.593258,1.708984
873183,WALKING,-1.092163,-0.552368,0.356323,41.259762,-44.738766,-2.807617
873203,WALKING,-1.265747,-0.463867,0.524170,38.208008,-26.794432,-11.901855
873223,WALKING,-1.234619,-0.148437,0.255005,43.579098,-38.513184,-46.325680
873243,WALKING,-1.149170,-0.077515,0.151123,42.724606,-39.916992,-66.711426
873263,WALKING,-1.100708,-0.022583,-0.067627,36.926270,-59.387203,-64.270020
873283,WALKING,-1.019531,0.109741,0.006714,54.687496,-71.350098,-81.237785
873303,WALKING,-1.047729,0.017334,-0.020508,59.753414,-66.406250,-92.773430
873323,WALKING,-1.061401,-0.075684,-0.133301,31.066893,-48.217770,-87.585442
